#,Rider,Points,Avg Score,Prize $,Outs,Rides,Ride %,tour,year
56,Cody Fraser,12.0,81.5,0.0,8,1,12.5,pbr_canada,2025
57,William Barrows,11.0,83.0,238.0,10,1,10.0,pbr_canada,2025
58,Tahj Wells,10.5,83.0,104.0,2,1,50.0,pbr_canada,2025
59,Trace Redd,10.0,80.0,0.0,2,1,50.0,pbr_canada,2025
60,Lucas Divino,9.0,81.5,0.0,6,1,16.67,pbr_canada,2025
61,Jordan Iker,7.0,77.0,726.0,4,1,25.0,pbr_canada,2025
62,Dixon Tattrie,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Justin Van de Kemp,0.0,0.0,0.0,3,0,0.0,pbr_canada,2025
62,Wyatt Fennig,0.0,0.0,0.0,4,0,0.0,pbr_canada,2025
62,Cole Young,0.0,0.0,0.0,12,0,0.0,pbr_canada,2025
62,Dayton Johnston,0.0,0.0,0.0,6,0,0.0,pbr_canada,2025
62,Trinity Bear,0.0,0.0,0.0,7,0,0.0,pbr_canada,2025
62,Zachery King,0.0,0.0,0.0,5,0,0.0,pbr_canada,2025
62,Zane Tully,0.0,0.0,0.0,4,0,0.0,pbr_canada,2025
62,Edgardo Figueroa,0.0,0.0,0.0,3,0,0.0,pbr_canada,2025
62,Brayden Shore,0.0,0.0,0.0,4,0,0.0,pbr_canada,2025
62,Clay Gordon,0.0,0.0,0.0,3,0,0.0,pbr_canada,2025
62,Bret Timmermans,0.0,0.0,0.0,3,0,0.0,pbr_canada,2025
62,Storm Noskye,0.0,0.0,0.0,2,0,0.0,pbr_canada,2025
62,Elijah Gordon,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Ian Lush,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Jesse Ozirney,0.0,0.0,0.0,2,0,0.0,pbr_canada,2025
62,Orrin Marshall,0.0,0.0,0.0,2,0,0.0,pbr_canada,2025
62,Liam Bishop,0.0,0.0,0.0,20,0,0.0,pbr_canada,2025
62,Nicholas Klinck,0.0,0.0,0.0,6,0,0.0,pbr_canada,2025
62,Gavin Knutson,0.0,0.0,0.0,4,0,0.0,pbr_canada,2025
62,Scott Smith,0.0,0.0,0.0,4,0,0.0,pbr_canada,2025
62,Krash Hevalow,0.0,0.0,0.0,4,0,0.0,pbr_canada,2025
62,Jordan Giguere,0.0,0.0,0.0,3,0,0.0,pbr_canada,2025
62,Dusty Glenn,0.0,0.0,0.0,3,0,0.0,pbr_canada,2025
62,Dusty McMullen,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Lorne Sampson,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Nick Garramone,0.0,0.0,0.0,2,0,0.0,pbr_canada,2025
62,Brody Bandurka,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Jake Heslop,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Decker Passkey,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Kurt Kipling,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Daniel Doble,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Lane Jensen,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Brody Nelson,0.0,0.0,0.0,3,0,0.0,pbr_canada,2025
62,Braxton Rowe,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Desmond Lambert,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
62,Colt Hillis,0.0,0.0,0.0,1,0,0.0,pbr_canada,2025
1,Marcus Mast,775.5,82.29,95942.0,50,19,38.0,pendleton_whisky_velocity_tour,2025
2,Afonso Quintino,763.0,83.29,36737.0,59,19,32.2,pendleton_whisky_velocity_tour,2025
3,Bob Mitchell,723.83,83.73,63184.0,35,23,65.71,pendleton_whisky_velocity_tour,2025
4,Ethan Winckler,566.5,84.98,27212.0,28,15,53.57,pendleton_whisky_velocity_tour,2025
5,Michael Lane,548.0,83.68,29531.0,31,14,45.16,pendleton_whisky_velocity_tour,2025
6,Aaron Williams,545.67,79.56,30473.0,30,16,53.33,pendleton_whisky_velocity_tour,2025
7,Grayson Cole,499.5,84.11,21093.0,70,18,25.71,pendleton_whisky_velocity_tour,2025
8,Callum Miller,460.25,85.65,23728.0,31,12,38.71,pendleton_whisky_velocity_tour,2025
9,João Lucas Campos,440.0,85.3,20900.0,23,11,47.83,pendleton_whisky_velocity_tour,2025
10,Ezekiel Mitchell,432.67,84.06,24037.0,29,13,44.83,pendleton_whisky_velocity_tour,2025
11,Wyatt Rogers,432.5,84.04,21510.0,56,17,30.36,pendleton_whisky_velocity_tour,2025
12,Alex Cerqueira,418.0,81.43,22511.0,40,19,47.5,pendleton_whisky_velocity_tour,2025
13,Conner Halverson,407.67,82.73,19387.0,38,14,36.84,pendleton_whisky_velocity_tour,2025
14,Flavio Zivieri,396.0,84.65,14866.0,30,13,43.33,pendleton_whisky_velocity_tour,2025
15,Jean Fernandes Pereira,394.83,82.87,29916.0,32,13,40.63,pendleton_whisky_velocity_tour,2025
16,Lucas Martins Costa,391.83,80.04,19464.0,35,14,40.0,pendleton_whisky_velocity_tour,2025
17,Dawson Gleaves,389.5,82.81,19808.0,38,13,34.21,pendleton_whisky_velocity_tour,2025
18,Trace Redd,370.75,83.21,16958.0,35,12,34.29,pendleton_whisky_velocity_tour,2025
19,Jaxton Mortensen,366.5,83.15,21803.0,38,13,34.21,pendleton_whisky_velocity_tour,2025
20,Nick Tetz,364.0,85.4,15343.0,13,10,76.92,pendleton_whisky_velocity_tour,2025
21,Lucas Fideles Souza,361.17,83.7,15586.0,42,15,35.71,pendleton_whisky_velocity_tour,2025
22,Bruno Carvalho,347.17,85.0,13277.0,33,15,45.45,pendleton_whisky_velocity_tour,2025
23,Manoelito de Souza Junior,340.08,81.47,14009.0,45,15,33.33,pendleton_whisky_velocity_tour,2025
24,John Crimber,329.5,87.96,20131.0,8,7,87.5,pendleton_whisky_velocity_tour,2025
25,Leandro Zampollo,303.83,85.08,68633.0,28,12,42.86,pendleton_whisky_velocity_tour,2025
26,Dalton Rudman,300.83,83.55,12157.0,30,11,36.67,pendleton_whisky_velocity_tour,2025
27,Paulo Eduardo Rossetto,289.5,83.96,26739.0,16,6,37.5,pendleton_whisky_velocity_tour,2025
28,Dakota Buttar,277.5,85.13,11120.0,11,8,72.73,pendleton_whisky_velocity_tour,2025
29,Jhon Carlos Moreira,273.0,84.58,9638.0,13,12,92.31,pendleton_whisky_velocity_tour,2025
30,Gustavo Luiz da Silva,269.0,83.98,6984.0,16,11,68.75,pendleton_whisky_velocity_tour,2025
31,Warley Oliveira da Silva,260.0,84.27,5293.0,20,14,70.0,pendleton_whisky_velocity_tour,2025
31,Guthrie Long,260.0,80.67,11093.0,35,9,25.71,pendleton_whisky_velocity_tour,2025
33,Zane Cook,257.0,79.04,9746.0,39,12,30.77,pendleton_whisky_velocity_tour,2025
34,Macaulie Leather,256.0,83.61,15225.0,19,9,47.37,pendleton_whisky_velocity_tour,2025
35,Ky Hamilton,251.0,86.9,28770.0,6,5,83.33,pendleton_whisky_velocity_tour,2025
36,Brandon Chambers,248.83,78.45,10869.0,38,10,26.32,pendleton_whisky_velocity_tour,2025
37,Jeferson Silva,244.5,82.36,15451.0,22,7,31.82,pendleton_whisky_velocity_tour,2025
38,Guilherme Valleiras,242.33,82.38,13763.0,28,12,42.86,pendleton_whisky_velocity_tour,2025
39,Rogério Venâncio,238.0,86.46,9386.0,15,7,46.67,pendleton_whisky_velocity_tour,2025
40,Eric Henrique Domingos,237.0,82.57,9379.0,36,14,38.89,pendleton_whisky_velocity_tour,2025
41,Eli Vastbinder,233.83,84.36,9623.0,30,7,23.33,pendleton_whisky_velocity_tour,2025
42,Eric Novoa,220.83,80.28,9250.0,22,9,40.91,pendleton_whisky_velocity_tour,2025
43,Jake Morinec,220.5,82.5,12748.0,14,7,50.0,pendleton_whisky_velocity_tour,2025
44,Junior Patrik Souza,219.5,79.9,7838.0,47,13,27.66,pendleton_whisky_velocity_tour,2025
45,Jean Carlos Teodoro,217.67,83.09,10366.0,33,11,33.33,pendleton_whisky_velocity_tour,2025
46,Ben Bode,216.5,82.33,13722.0,16,6,37.5,pendleton_whisky_velocity_tour,2025
47,Dener Barbosa,216.0,81.06,13347.0,12,9,75.0,pendleton_whisky_velocity_tour,2025
48,Hidelvan Ribeiro,215.0,83.7,3289.0,23,15,65.22,pendleton_whisky_velocity_tour,2025
49,Carlos André de Oliveira,211.5,82.15,10683.0,29,10,34.48,pendleton_whisky_velocity_tour,2025
49,Pokey Houghton,211.5,83.0,10805.0,37,7,18.92,pendleton_whisky_velocity_tour,2025
51,Cody McCandless,208.0,78.78,9863.0,18,9,50.0,pendleton_whisky_velocity_tour,2025
52,Ashton Sahli,206.5,85.07,10002.0,14,7,50.0,pendleton_whisky_velocity_tour,2025
53,Tanner Eno,204.83,84.61,7077.0,20,9,45.0,pendleton_whisky_velocity_tour,2025
54,Andy Guzman,201.5,83.75,10131.0,22,6,27.27,pendleton_whisky_velocity_tour,2025
55,Alex Marcilio,193.0,85.75,8898.0,9,5,55.56,pendleton_whisky_velocity_tour,2025
56,Felipe Furlan,188.0,87.0,9267.0,12,3,25.0,pendleton_whisky_velocity_tour,2025
57,Miguel de Jesus,187.0,81.21,19946.0,21,7,33.33,pendleton_whisky_velocity_tour,2025
58,Jake Gardner,185.5,84.88,9095.0,10,8,80.0,pendleton_whisky_velocity_tour,2025
59,Dalton Krantz,183.0,86.0,10604.0,12,4,33.33,pendleton_whisky_velocity_tour,2025
60,Carlos Garcia,177.17,81.43,6720.0,18,7,38.89,pendleton_whisky_velocity_tour,2025
61,Max Castro,172.5,81.61,6775.0,38,9,23.68,pendleton_whisky_velocity_tour,2025
62,Davi Henrique de Lima,170.17,82.31,7628.0,19,8,42.11,pendleton_whisky_velocity_tour,2025
63,Kurt Shephard,169.5,86.08,14584.0,12,6,50.0,pendleton_whisky_velocity_tour,2025
64,Jordan Hansen,167.5,84.44,6825.0,12,8,66.67,pendleton_whisky_velocity_tour,2025
65,Andrei Scoparo,164.5,85.29,4323.0,17,7,41.18,pendleton_whisky_velocity_tour,2025
66,Mauricio Gulla Moreira,161.5,84.65,9942.0,21,5,23.81,pendleton_whisky_velocity_tour,2025
67,Cody Coverchuk,161.0,83.9,6648.0,16,10,62.5,pendleton_whisky_velocity_tour,2025
68,Vinicius Pinheiro Correa,158.5,85.42,9262.0,14,6,42.86,pendleton_whisky_velocity_tour,2025
69,Ramon de Lima,153.5,78.42,6350.0,12,6,50.0,pendleton_whisky_velocity_tour,2025
70,Maikon Calixton Rocha,152.5,85.7,7636.0,8,5,62.5,pendleton_whisky_velocity_tour,2025
71,Caden Bunch,148.0,83.67,8000.0,6,3,50.0,pendleton_whisky_velocity_tour,2025
72,Alex Oliveira,147.5,85.68,3079.0,22,11,50.0,pendleton_whisky_velocity_tour,2025
73,Jack Brodrick,146.5,83.83,8948.0,9,3,33.33,pendleton_whisky_velocity_tour,2025
74,Briggs Madsen,142.0,84.75,7551.0,6,2,33.33,pendleton_whisky_velocity_tour,2025
75,Marcelo Procopio Pereira,137.5,83.13,5281.0,14,8,57.14,pendleton_whisky_velocity_tour,2025
76,Dustin Herman,136.0,80.5,3945.0,33,7,21.21,pendleton_whisky_velocity_tour,2025
77,Andy Bohl,134.5,82.29,6930.0,29,7,24.14,pendleton_whisky_velocity_tour,2025
78,Everton dos Santos,132.0,82.64,1415.0,16,9,56.25,pendleton_whisky_velocity_tour,2025
79,Hayden Harris,131.75,85.0,4963.0,24,4,16.67,pendleton_whisky_velocity_tour,2025
80,Cassio Dias,130.0,87.13,13450.0,3,2,66.67,pendleton_whisky_velocity_tour,2025
81,Lucas Eduardo Silva,129.5,82.96,1972.0,7,6,85.71,pendleton_whisky_velocity_tour,2025
82,Coy Robbins,124.0,82.83,4072.0,9,6,66.67,pendleton_whisky_velocity_tour,2025
83,Thomas Triplett,123.0,82.88,6291.0,15,4,26.67,pendleton_whisky_velocity_tour,2025
83,Chase Wimer,123.0,85.67,8425.0,9,3,33.33,pendleton_whisky_velocity_tour,2025
85,Rudmar Medeiros,121.5,86.56,2103.0,7,4,57.14,pendleton_whisky_velocity_tour,2025
85,Weslei Ferreira de Jesus,121.5,81.64,4265.0,29,7,24.14,pendleton_whisky_velocity_tour,2025
87,Boston Leather,120.0,80.08,5029.0,15,6,40.0,pendleton_whisky_velocity_tour,2025
87,Yan Victor Cunha,120.0,86.0,5450.0,11,3,27.27,pendleton_whisky_velocity_tour,2025
89,Vinicius Rodrigues Pereira,118.0,85.58,1608.0,16,9,56.25,pendleton_whisky_velocity_tour,2025
90,Sandro Batista,117.0,79.93,5179.0,10,7,70.0,pendleton_whisky_velocity_tour,2025
91,Tyler Craig,116.5,85.3,5188.0,16,5,31.25,pendleton_whisky_velocity_tour,2025
91,Wallace Vieira de Oliveira,116.5,85.0,3944.0,38,5,13.16,pendleton_whisky_velocity_tour,2025
91,Ramon Fiorini,116.5,79.4,7705.0,14,5,35.71,pendleton_whisky_velocity_tour,2025
94,Riquelmi Silva,115.5,85.64,1973.0,14,7,50.0,pendleton_whisky_velocity_tour,2025
95,Kase Hitt,114.5,84.08,4841.0,21,6,28.57,pendleton_whisky_velocity_tour,2025
96,Alan de Souza,112.0,79.83,19980.0,6,3,50.0,pendleton_whisky_velocity_tour,2025
97,Paulo Henrique da Silva,110.5,85.17,1429.0,18,9,50.0,pendleton_whisky_velocity_tour,2025
98,Eric O'Flynn,108.0,80.5,3632.0,11,9,81.82,pendleton_whisky_velocity_tour,2025
98,Melvin Byler,108.0,86.0,8467.0,14,1,7.14,pendleton_whisky_velocity_tour,2025
100,Tales Xavier,105.0,79.18,551.0,17,10,58.82,pendleton_whisky_velocity_tour,2025
101,Brady Fielder,103.5,85.0,9861.0,10,6,60.0,pendleton_whisky_velocity_tour,2025
102,Brody Robinson,101.5,81.17,2687.0,24,6,25.0,pendleton_whisky_velocity_tour,2025
103,Cody Teel,101.0,79.2,4827.0,8,5,62.5,pendleton_whisky_velocity_tour,2025
104,Alex Junior da Silva,100.5,80.95,1483.0,39,11,28.21,pendleton_whisky_velocity_tour,2025
104,Dakota Warnken,100.5,85.75,4181.0,20,4,20.0,pendleton_whisky_velocity_tour,2025
106,Cladson Rodolfo,99.0,83.25,2617.0,11,8,72.73,pendleton_whisky_velocity_tour,2025
107,Matheus Lima dos Santos,98.5,81.79,5801.0,18,6,33.33,pendleton_whisky_velocity_tour,2025
108,Alisson De Souza,97.0,80.2,5985.0,14,5,35.71,pendleton_whisky_velocity_tour,2025
109,Brady Turgeon,94.5,85.5,7498.0,16,3,18.75,pendleton_whisky_velocity_tour,2025
110,Caiden Sandilands,94.0,81.15,3643.0,16,5,31.25,pendleton_whisky_velocity_tour,2025
111,Shane Scott,92.0,74.13,5067.0,11,4,36.36,pendleton_whisky_velocity_tour,2025
111,Jared Parsonage,92.0,84.13,3111.0,5,4,80.0,pendleton_whisky_velocity_tour,2025
111,Koltin Hevalow,92.0,84.65,10100.0,8,5,62.5,pendleton_whisky_velocity_tour,2025
114,João Henrique Lucas,89.0,82.88,2730.0,11,4,36.36,pendleton_whisky_velocity_tour,2025
115,Leonardo Castro,88.0,84.1,5830.0,15,5,33.33,pendleton_whisky_velocity_tour,2025
116,Everton Natan da Silva,87.33,80.09,3643.0,20,8,40.0,pendleton_whisky_velocity_tour,2025
117,Weslei Mendes,87.0,83.09,271.0,20,8,40.0,pendleton_whisky_velocity_tour,2025
118,Vanderson dos Santos,86.5,86.25,2712.0,8,5,62.5,pendleton_whisky_velocity_tour,2025
119,Toby Collins,85.5,83.5,3823.0,9,3,33.33,pendleton_whisky_velocity_tour,2025
120,Francisco Costa,85.0,82.63,3641.0,7,4,57.14,pendleton_whisky_velocity_tour,2025
121,Garrett Green,84.0,81.5,2241.0,11,6,54.55,pendleton_whisky_velocity_tour,2025
122,Jack Rowlandson,82.5,81.8,5559.0,15,5,33.33,pendleton_whisky_velocity_tour,2025
123,Matt Allgood,81.5,82.5,2357.0,26,4,15.38,pendleton_whisky_velocity_tour,2025
123,Colten Fritzlan,81.5,85.67,2807.0,3,3,100.0,pendleton_whisky_velocity_tour,2025
125,Sage Steele Kimzey,80.5,87.5,11288.0,3,2,66.67,pendleton_whisky_velocity_tour,2025
126,Thomas Hudson,80.0,85.5,4791.0,19,2,10.53,pendleton_whisky_velocity_tour,2025
127,Weston Davidson,79.5,82.3,3643.0,13,5,38.46,pendleton_whisky_velocity_tour,2025
128,Colton Burkard,79.0,78.67,3712.0,10,3,30.0,pendleton_whisky_velocity_tour,2025
129,Douglas Lino de Souza,78.0,83.0,4200.0,12,2,16.67,pendleton_whisky_velocity_tour,2025
130,Christian Clay Oliveira,76.5,77.06,1958.0,27,8,29.63,pendleton_whisky_velocity_tour,2025
131,Luke Parkinson,75.83,83.33,1870.0,27,6,22.22,pendleton_whisky_velocity_tour,2025
132,Mason Ward,75.0,85.17,4870.0,13,3,23.08,pendleton_whisky_velocity_tour,2025
133,Frederico Araujo Margarido,74.83,81.86,2451.0,18,7,38.89,pendleton_whisky_velocity_tour,2025
134,Dimas Neto,73.0,83.59,743.0,13,8,61.54,pendleton_whisky_velocity_tour,2025
134,Lucas Paiva,73.0,83.35,1598.0,8,5,62.5,pendleton_whisky_velocity_tour,2025
136,João Paulo Fernandes,72.5,75.33,1952.0,26,6,23.08,pendleton_whisky_velocity_tour,2025
136,Stefan Tonita,72.5,82.88,2267.0,7,4,57.14,pendleton_whisky_velocity_tour,2025
136,Jerson Arantes,72.5,82.0,3237.0,12,3,25.0,pendleton_whisky_velocity_tour,2025
139,Tyson Smith,70.0,81.5,5331.0,16,4,25.0,pendleton_whisky_velocity_tour,2025
140,Cleber Henrique Marques,69.0,84.04,502.0,14,6,42.86,pendleton_whisky_velocity_tour,2025
141,Josh Stepp,68.0,86.0,3032.0,13,2,15.38,pendleton_whisky_velocity_tour,2025
142,Gavin Knutson,67.5,82.5,3005.0,10,2,20.0,pendleton_whisky_velocity_tour,2025
143,Jess Lockwood,66.5,84.75,2867.0,5,2,40.0,pendleton_whisky_velocity_tour,2025
144,Tyce Willis,65.5,83.5,2419.0,14,3,21.43,pendleton_whisky_velocity_tour,2025
145,Qynn Andersen,64.0,87.5,2900.0,3,1,33.33,pendleton_whisky_velocity_tour,2025
145,Hunter Kelly,64.0,79.5,6363.0,8,4,50.0,pendleton_whisky_velocity_tour,2025
147,Marco Rizzo,63.67,79.5,1557.0,16,4,25.0,pendleton_whisky_velocity_tour,2025
148,Griffin Koester,63.5,80.5,2469.0,12,6,50.0,pendleton_whisky_velocity_tour,2025
149,Romário Faustino de Oliveira,63.0,83.75,493.0,14,5,35.71,pendleton_whisky_velocity_tour,2025
150,Aaron Roy,62.5,82.7,1380.0,13,5,38.46,pendleton_whisky_velocity_tour,2025
151,Andrew Alvidrez,62.0,87.25,9675.0,5,2,40.0,pendleton_whisky_velocity_tour,2025
152,Alvaro da Cunha,61.0,84.65,754.0,15,5,33.33,pendleton_whisky_velocity_tour,2025
152,Eli Necochea,61.0,83.25,1800.0,15,2,13.33,pendleton_whisky_velocity_tour,2025
154,Cauy Schmidt,60.5,87.5,4384.0,13,2,15.38,pendleton_whisky_velocity_tour,2025
154,Ruger Piva,60.5,83.75,3117.0,10,2,20.0,pendleton_whisky_velocity_tour,2025
156,Chanse Switzer,59.33,83.38,615.0,12,4,33.33,pendleton_whisky_velocity_tour,2025
157,Lucas Divino,58.5,85.67,2382.0,6,3,50.0,pendleton_whisky_velocity_tour,2025
158,Claudio Montanha Jr.,57.5,85.58,4881.0,8,3,37.5,pendleton_whisky_velocity_tour,2025
159,Bradley Wheeler,57.0,81.63,3581.0,4,2,50.0,pendleton_whisky_velocity_tour,2025
160,Anderson de Oliveira,56.0,80.88,3003.0,10,6,60.0,pendleton_whisky_velocity_tour,2025
161,Chase Dougherty,55.0,82.75,2960.0,2,2,100.0,pendleton_whisky_velocity_tour,2025
161,Vitor Cassio de Assis,55.0,83.5,403.0,17,4,23.53,pendleton_whisky_velocity_tour,2025
163,Bruno Roberto,54.0,83.7,239.0,9,5,55.56,pendleton_whisky_velocity_tour,2025
163,Brandon Ballard,54.0,84.5,2700.0,6,1,16.67,pendleton_whisky_velocity_tour,2025
165,Gilmar Santana,53.5,86.0,1663.0,4,2,50.0,pendleton_whisky_velocity_tour,2025
165,Luan Crystian Camara,53.5,82.17,3088.0,10,3,30.0,pendleton_whisky_velocity_tour,2025
167,Zane Hall,52.5,80.17,2670.0,22,3,13.64,pendleton_whisky_velocity_tour,2025
168,Ednélio Rodrigues,52.0,76.6,1094.0,26,5,19.23,pendleton_whisky_velocity_tour,2025
168,José de Castro,52.0,86.88,593.0,2,2,100.0,pendleton_whisky_velocity_tour,2025
170,Brock Radford,50.5,86.75,1597.0,4,2,50.0,pendleton_whisky_velocity_tour,2025
171,Gabriel Morais,50.0,84.65,887.0,14,5,35.71,pendleton_whisky_velocity_tour,2025
172,Rylee Ward,48.5,83.58,1839.0,8,3,37.5,pendleton_whisky_velocity_tour,2025
173,Higor Moises Pereira,48.0,83.8,532.0,7,5,71.43,pendleton_whisky_velocity_tour,2025
174,Clint Glass,46.0,84.5,4372.0,13,1,7.69,pendleton_whisky_velocity_tour,2025
174,Eduardo de Oliveira,46.0,56.0,4367.0,11,1,9.09,pendleton_whisky_velocity_tour,2025
174,Kaique Pacheco,46.0,83.5,4962.0,5,3,60.0,pendleton_whisky_velocity_tour,2025
177,Lachlan Richardson,45.0,86.25,1601.0,4,1,25.0,pendleton_whisky_velocity_tour,2025
177,João Ricardo Vieira,45.0,78.5,2571.0,6,3,50.0,pendleton_whisky_velocity_tour,2025
179,Daylon Swearingen,44.0,84.25,2716.0,7,3,42.86,pendleton_whisky_velocity_tour,2025
179,Eduardo Matos,44.0,86.63,552.0,4,2,50.0,pendleton_whisky_velocity_tour,2025
179,Lauchlan Waters,44.0,81.0,2956.0,15,3,20.0,pendleton_whisky_velocity_tour,2025
179,Deivid de Souza,44.0,84.17,466.0,10,3,30.0,pendleton_whisky_velocity_tour,2025
183,Dawson Branton,43.5,83.75,2380.0,3,2,66.67,pendleton_whisky_velocity_tour,2025
184,Bryn Francis,42.0,77.5,3862.0,14,3,21.43,pendleton_whisky_velocity_tour,2025
184,Maverick Smith,42.0,85.25,1140.0,3,2,66.67,pendleton_whisky_velocity_tour,2025
186,Cody Fraser,41.0,81.67,809.0,13,3,23.08,pendleton_whisky_velocity_tour,2025
186,Daniel Burke,41.0,70.0,3652.0,5,1,20.0,pendleton_whisky_velocity_tour,2025
188,Cort McFadden,40.5,84.67,1762.0,6,3,50.0,pendleton_whisky_velocity_tour,2025
189,Daniel Keeping,40.0,85.5,5333.0,3,2,66.67,pendleton_whisky_velocity_tour,2025
189,Jason Landing,40.0,84.5,1360.0,15,1,6.67,pendleton_whisky_velocity_tour,2025
191,Beau Willis,39.5,83.88,1511.0,9,2,22.22,pendleton_whisky_velocity_tour,2025
191,Bryan Zacarias,39.5,85.67,622.0,4,3,75.0,pendleton_whisky_velocity_tour,2025
191,Damien Krushall,39.5,82.5,1997.0,5,2,40.0,pendleton_whisky_velocity_tour,2025
191,Chase Hamlin,39.5,83.5,1825.0,3,1,33.33,pendleton_whisky_velocity_tour,2025
195,Dylan Weir,39.0,83.5,3715.0,7,2,28.57,pendleton_whisky_velocity_tour,2025
196,Cody West,38.5,86.0,1337.0,10,2,20.0,pendleton_whisky_velocity_tour,2025
197,Diego Galdino,38.0,81.0,2887.0,21,2,9.52,pendleton_whisky_velocity_tour,2025
197,Alison dos Santos,38.0,76.25,1149.0,4,4,100.0,pendleton_whisky_velocity_tour,2025
199,Seth White,37.5,83.25,100.0,5,2,40.0,pendleton_whisky_velocity_tour,2025
200,Wyatt Nez,37.0,78.75,3610.0,15,2,13.33,pendleton_whisky_velocity_tour,2025
200,Ray Mayo,37.0,81.5,1700.0,3,1,33.33,pendleton_whisky_velocity_tour,2025
202,Alfredo Rubalcaba,36.5,75.25,2429.0,7,2,28.57,pendleton_whisky_velocity_tour,2025
202,JC Merriott,36.5,81.0,480.0,8,2,25.0,pendleton_whisky_velocity_tour,2025
204,Carlos Gomes Junior,36.0,87.0,2174.0,6,1,16.67,pendleton_whisky_velocity_tour,2025
204,Ty Wainwright,36.0,86.5,2458.0,6,1,16.67,pendleton_whisky_velocity_tour,2025
206,Ryder Carpenetti,35.5,84.5,1934.0,11,1,9.09,pendleton_whisky_velocity_tour,2025
207,Kyle Eaton,35.0,82.5,2420.0,24,1,4.17,pendleton_whisky_velocity_tour,2025
207,Alex Jenks,35.0,82.0,1575.0,15,1,6.67,pendleton_whisky_velocity_tour,2025
207,Ronaldo Santos Jr.,35.0,86.38,962.0,4,2,50.0,pendleton_whisky_velocity_tour,2025
211,Thiago Salgado,34.5,82.33,598.0,8,3,37.5,pendleton_whisky_velocity_tour,2025
211,Alex Cantoral,34.5,73.0,851.0,25,3,12.0,pendleton_whisky_velocity_tour,2025
211,Otniel da Silva,34.5,86.0,432.0,4,3,75.0,pendleton_whisky_velocity_tour,2025
214,Braidy Randolph,34.0,85.25,925.0,5,2,40.0,pendleton_whisky_velocity_tour,2025
215,João Vitor Monteiro dos Santos,33.0,84.75,102.0,7,3,42.86,pendleton_whisky_velocity_tour,2025
215,Jose Natanael Marcodes da Silva,33.0,80.5,3465.0,14,1,7.14,pendleton_whisky_velocity_tour,2025
217,Jose Ryan dos Santos,32.5,83.75,0.0,5,3,60.0,pendleton_whisky_velocity_tour,2025
218,Clay Guiton,32.0,82.63,2250.0,3,2,66.67,pendleton_whisky_velocity_tour,2025
219,Nash Mellers,30.5,82.5,1121.0,15,2,13.33,pendleton_whisky_velocity_tour,2025
220,Danilo Luiz da Silva,30.0,81.75,33.0,6,4,66.67,pendleton_whisky_velocity_tour,2025
220,Jace Catlin,30.0,71.0,2990.0,3,1,33.33,pendleton_whisky_velocity_tour,2025
220,Alison Aguiar,30.0,80.08,375.0,12,3,25.0,pendleton_whisky_velocity_tour,2025
220,Samuel Thiago,30.0,85.88,42.0,4,2,50.0,pendleton_whisky_velocity_tour,2025
224,Nicolas Hernandez,29.5,83.5,1897.0,2,1,50.0,pendleton_whisky_velocity_tour,2025
224,Sam Woodall,29.5,84.0,1508.0,1,1,100.0,pendleton_whisky_velocity_tour,2025
226,Lucas Junio da Silveira,29.0,83.42,53.0,6,3,50.0,pendleton_whisky_velocity_tour,2025
227,Tanner Dale,27.17,83.5,707.0,8,1,12.5,pendleton_whisky_velocity_tour,2025
228,João Marcelo Marrafon,27.0,82.92,429.0,5,3,60.0,pendleton_whisky_velocity_tour,2025
228,Mossy Waite,27.0,82.25,537.0,11,2,18.18,pendleton_whisky_velocity_tour,2025
228,Darren Wagler,27.0,80.0,0.0,14,2,14.29,pendleton_whisky_velocity_tour,2025
228,Joao Rigaard Franco,27.0,82.5,1803.0,11,2,18.18,pendleton_whisky_velocity_tour,2025
232,Murilo Henrique de Oliveira,26.0,86.0,1643.0,4,1,25.0,pendleton_whisky_velocity_tour,2025
232,Caden Fitzpatrick,26.0,84.5,1643.0,1,1,100.0,pendleton_whisky_velocity_tour,2025
232,Julio Cesar Ribeiro,26.0,79.17,123.0,6,3,50.0,pendleton_whisky_velocity_tour,2025
235,Julio Cesar Marques,24.0,83.17,100000.0,8,3,37.5,pendleton_whisky_velocity_tour,2025
235,Ky Borghero,24.0,84.75,1329.0,17,1,5.88,pendleton_whisky_velocity_tour,2025
235,Justice Forsythe,24.0,84.0,896.0,17,1,5.88,pendleton_whisky_velocity_tour,2025
235,JaCauy Hale,24.0,82.0,0.0,10,2,20.0,pendleton_whisky_velocity_tour,2025
